product_id,release_date,release_price,is_collaboration,color_white,color_black,color_grey,color_brown,color_pink,color_blue,color_navy,color_green,color_red,color_orange,color_yellow,size,golden_size,first_trade_date,days_since_first_trade,trade_date,current_price,premium_ratio,wish_count,wish_per_day,adjusted_wish,google_trend_release,google_trend_n_day,trend_retention,adjusted_google_trend,cum_trade_count_product,status
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,1,2023-06-16,165000,0.10738255,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,21,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,1,2023-06-16,183000,0.228187919,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,22,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,1,2023-06-16,168000,0.127516779,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,23,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,1,2023-06-16,173000,0.161073826,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,24,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,1,2023-06-16,220000,0.476510067,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,25,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,1,2023-06-16,245000,0.644295302,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,26,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,1,2023-06-16,174000,0.167785235,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,27,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,280,0,2023-06-15,1,2023-06-16,282000,0.89261745,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,28,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,1,2023-06-16,170000,0.140939597,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,29,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,1,2023-06-16,175000,0.174496644,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,30,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,1,2023-06-16,315000,1.11409396,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,31,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,280,0,2023-06-15,1,2023-06-16,270000,0.812080537,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,32,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,1,2023-06-16,179000,0.201342282,79000,80.6122449,161.2244898,85,85,0.988372093,42.25146199,33,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,2,2023-06-17,171000,0.147651007,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,34,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,2,2023-06-17,178000,0.194630872,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,35,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,275,1,2023-06-15,2,2023-06-17,269000,0.805369128,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,36,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,179000,0.201342282,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,37,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,2,2023-06-17,170000,0.140939597,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,38,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,2,2023-06-17,173000,0.161073826,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,39,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,185000,0.241610738,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,40,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,2,2023-06-17,172000,0.154362416,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,41,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,2,2023-06-17,140000,-0.060402685,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,42,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,174000,0.167785235,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,43,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,2,2023-06-17,210000,0.409395973,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,44,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,2,2023-06-17,163000,0.093959732,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,45,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,2,2023-06-17,169000,0.134228188,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,46,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,164000,0.100671141,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,47,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,165000,0.10738255,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,48,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,168000,0.127516779,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,49,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,2,2023-06-17,161000,0.080536913,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,50,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,2,2023-06-17,247000,0.657718121,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,51,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,157000,0.053691275,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,52,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,145000,-0.026845638,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,53,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,2,2023-06-17,248000,0.66442953,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,54,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,2,2023-06-17,180000,0.208053691,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,55,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,2,2023-06-17,150000,0.006711409,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,56,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,156000,0.046979866,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,57,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,275,1,2023-06-15,2,2023-06-17,246000,0.651006711,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,58,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,275,1,2023-06-15,2,2023-06-17,245000,0.644295302,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,59,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,2,2023-06-17,240000,0.610738255,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,60,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,2,2023-06-17,152000,0.020134228,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,61,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,225,0,2023-06-15,2,2023-06-17,155000,0.040268456,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,62,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,2,2023-06-17,153000,0.026845638,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,63,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,2,2023-06-17,260000,0.744966443,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,64,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,2,2023-06-17,159000,0.067114094,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,65,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,2,2023-06-17,151000,0.013422819,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,66,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,2,2023-06-17,158000,0.060402685,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,67,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,2,2023-06-17,250000,0.677852349,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,68,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,2,2023-06-17,160000,0.073825503,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,69,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,2,2023-06-17,154000,0.033557047,79000,80.6122449,241.8367347,85,85,0.988372093,42.25146199,70,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,3,2023-06-18,188000,0.261744966,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,71,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,3,2023-06-18,198000,0.32885906,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,72,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,280,0,2023-06-15,3,2023-06-18,230000,0.543624161,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,73,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,3,2023-06-18,195000,0.308724832,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,74,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,3,2023-06-18,264000,0.771812081,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,75,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,3,2023-06-18,163000,0.093959732,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,76,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,225,0,2023-06-15,3,2023-06-18,172000,0.154362416,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,77,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,275,1,2023-06-15,3,2023-06-18,245000,0.644295302,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,78,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,3,2023-06-18,256000,0.718120805,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,79,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,3,2023-06-18,164000,0.100671141,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,80,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,3,2023-06-18,155000,0.040268456,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,81,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,3,2023-06-18,157000,0.053691275,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,82,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,3,2023-06-18,169000,0.134228188,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,83,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,3,2023-06-18,153000,0.026845638,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,84,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,285,0,2023-06-15,3,2023-06-18,280000,0.879194631,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,85,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,3,2023-06-18,170000,0.140939597,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,86,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,225,0,2023-06-15,3,2023-06-18,173000,0.161073826,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,87,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,3,2023-06-18,154000,0.033557047,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,88,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,3,2023-06-18,156000,0.046979866,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,89,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,280,0,2023-06-15,3,2023-06-18,265000,0.77852349,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,90,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,3,2023-06-18,158000,0.060402685,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,91,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,3,2023-06-18,260000,0.744966443,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,92,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,3,2023-06-18,240000,0.610738255,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,93,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,3,2023-06-18,235000,0.577181208,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,94,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,3,2023-06-18,162000,0.087248322,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,95,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,275,1,2023-06-15,3,2023-06-18,255000,0.711409396,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,96,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,3,2023-06-18,160000,0.073825503,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,97,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,3,2023-06-18,168000,0.127516779,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,98,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,3,2023-06-18,161000,0.080536913,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,99,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,3,2023-06-18,159000,0.067114094,79000,80.6122449,322.4489796,85,85,0.988372093,42.25146199,100,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,285,0,2023-06-15,4,2023-06-19,289000,0.939597315,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,101,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,160000,0.073825503,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,102,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,4,2023-06-19,259000,0.738255034,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,103,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,4,2023-06-19,260000,0.744966443,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,104,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,4,2023-06-19,161000,0.080536913,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,105,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,4,2023-06-19,249000,0.67114094,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,106,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,4,2023-06-19,169000,0.134228188,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,107,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,280,0,2023-06-15,4,2023-06-19,245000,0.644295302,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,108,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,260,0,2023-06-15,4,2023-06-19,265000,0.77852349,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,109,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,4,2023-06-19,171000,0.147651007,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,110,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,4,2023-06-19,255000,0.711409396,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,111,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,4,2023-06-19,299000,1.006711409,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,112,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,4,2023-06-19,174000,0.167785235,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,113,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,4,2023-06-19,180000,0.208053691,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,114,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,4,2023-06-19,179000,0.201342282,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,115,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,4,2023-06-19,182000,0.22147651,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,116,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,4,2023-06-19,176000,0.181208054,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,117,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,4,2023-06-19,242000,0.624161074,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,118,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,162000,0.087248322,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,119,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,163000,0.093959732,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,120,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,255,0,2023-06-15,4,2023-06-19,214000,0.436241611,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,121,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,170000,0.140939597,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,122,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,4,2023-06-19,175000,0.174496644,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,123,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,183000,0.228187919,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,124,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,4,2023-06-19,195000,0.308724832,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,125,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,4,2023-06-19,187000,0.255033557,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,126,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,265,1,2023-06-15,4,2023-06-19,243000,0.630872483,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,127,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,245,1,2023-06-15,4,2023-06-19,189000,0.268456376,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,128,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,225,0,2023-06-15,4,2023-06-19,211000,0.416107383,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,129,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,250,0,2023-06-15,4,2023-06-19,177000,0.187919463,79000,80.6122449,403.0612245,85,85,0.988372093,42.25146199,130,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,230,0,2023-06-15,5,2023-06-20,197000,0.322147651,79000,80.6122449,483.6734694,85,85,0.988372093,42.25146199,131,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,5,2023-06-20,375000,1.516778523,79000,80.6122449,483.6734694,85,85,0.988372093,42.25146199,132,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,240,1,2023-06-15,5,2023-06-20,186000,0.248322148,79000,80.6122449,483.6734694,85,85,0.988372093,42.25146199,133,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,235,1,2023-06-15,5,2023-06-20,193000,0.295302013,79000,80.6122449,483.6734694,85,85,0.988372093,42.25146199,134,-
137241,2023-06-15,149000,0,0,0,1,0,0,0,0,0,0,0,0,270,1,2023-06-15,5,2023-06-20,255000,0.711409396,79000,80.6122449,483.6734694,85,85,0.988372093,42.25146199,135,-
